customer_id,orders_placed,products_purchased,amount_spent
12093,2,10,1443.7200355529785
8444,2,4,704.8900146484375
5468,4,11,1999.7900428771973
11797,5,13,2210.6700439453125
5753,2,4,609.9600219726562
5688,4,18,4219.610088348389
6204,2,4,799.8200187683105
761,3,9,1579.760025024414
6503,2,9,1377.820026397705
10809,6,21,4118.550088882446
8033,4,12,2269.8600540161133
5434,3,10,2449.7300567626953
10788,3,10,2449.790069580078
11514,4,12,2679.600025177002
10302,3,9,2139.720039367676
7514,3,10,2179.7800521850586
10077,7,24,5309.32010269165
9605,5,18,4341.720109939575
9291,9,21,3714.400047302246
1617,6,15,2874.6500549316406
6602,9,19,4399.180084228516
5487,2,8,1189.8600273132324
3577,8,24,5315.410099029541
10360,3,11,1449.7500343322754
11890,7,25,3889.6100692749023
8200,3,14,2119.7200355529785
9744,4,14,2344.630043029785
9824,6,19,2909.6800498962402
11583,5,19,4049.480094909668
4624,6,20,4559.590087890625
10851,5,14,2649.740047454834
9781,5,13,2369.7400436401367
247,6,21,4834.490104675293
6782,4,11,2899.750045776367
9241,5,12,2009.7400131225586
8717,5,20,3374.5100631713867
12189,8,26,5469.400093078613
5094,3,12,2679.6200408935547
6370,7,21,4449.670078277588
10210,4,17,3295.6600646972656
2912,2,5,1049.8400192260742
10451,3,9,1109.870018005371
7912,3,9,1979.77006149292
8568,5,17,3193.6500930786133
3471,11,35,5654.110103607178
2503,4,12,2539.7700576782227
3588,1,3,144.96000289916992
100,6,19,4104.570091247559
5355,4,10,2159.810043334961
5328,4,12,2684.730049133301
3257,10,32,5939.180145263672
11455,5,16,3407.6300888061523
6813,6,18,3749.430088043213
6344,3,13,1799.6800270080566
10574,4,12,3539.570022583008
8158,3,10,2149.8099975585938
2664,6,18,3589.560070037842
10253,7,27,5588.3100662231445
7316,6,22,5419.450107574463
6170,3,8,1929.8500442504883
2608,8,22,4095.5800704956055
10487,5,15,3114.490041732788
7005,9,26,4949.310077667236
467,10,31,6992.300155639648
3266,4,19,3658.620080947876
528,5,16,3377.610076904297
4917,5,15,2982.450029373169
5916,5,11,1502.880033493042
3903,4,10,2411.8400382995605
8569,3,7,1609.8200378417969
3860,3,6,1109.9200248718262
9012,7,16,3549.7000579833984
11684,2,4,859.9500122070312
992,1,1,399.9800109863281
6811,4,9,1349.7900276184082
12101,6,21,4759.400096893311
9281,5,18,4341.490089416504
105,4,7,1379.920036315918
12346,3,4,729.9500122070312
3717,10,24,3889.4600715637207
7678,5,17,2809.6000366210938
9084,4,15,2783.700054168701
5988,4,12,2134.770034790039
4089,3,14,3819.7100563049316
1013,9,24,4617.470100402832
3365,9,29,5301.4300899505615
850,4,8,2109.8500442504883
12403,4,13,2089.770034790039
1970,7,18,3089.6800537109375
3477,7,22,4584.450057983398
6110,8,29,5823.370141983032
6575,3,10,2199.7600479125977
1412,5,17,3079.470058441162
7652,5,14,2255.6600341796875
9923,4,12,2889.6900596618652
9501,5,14,2969.560070037842
2072,6,17,3909.6700439453125
318,4,15,3464.6600952148438
3360,6,20,3119.7300758361816
5286,6,23,4389.590118408203
12381,4,8,1225.8900318145752
2347,3,8,1279.8700218200684
4531,3,9,1484.820011138916
4013,7,25,5689.3501052856445
3635,9,28,5949.4501304626465
3209,4,6,1159.8800239562988
9861,2,2,399.9800109863281
2676,7,20,4251.550104141235
10384,2,8,1451.7900104522705
9359,5,18,3640.570056915283
9127,5,14,3014.780029296875
131,3,11,1623.7100067138672
9214,5,18,3029.7600746154785
5931,2,5,850.8700180053711
5377,5,19,3939.3900299072266
2221,2,5,819.910026550293
1172,8,23,4548.56010055542
3994,3,5,939.8400115966797
12205,7,27,6001.260150909424
8295,6,19,2839.5700302124023
5668,5,16,3614.600082397461
11699,2,7,1539.9400329589844
7615,3,11,2029.7200164794922
4310,2,7,1349.9400253295898
6749,1,4,849.9800109863281
9389,4,10,1709.8200492858887
10726,4,8,1689.8400230407715
11483,2,5,817.8900203704834
5956,2,8,1909.7000122070312
10485,1,4,1099.8600158691406
8909,1,1,50.0
581,2,7,1304.8700370788574
12277,2,6,1199.7800216674805
5833,3,8,1259.8300285339355
800,4,16,2535.720069885254
2124,6,15,2768.750015258789
5266,4,15,3079.570026397705
5815,7,26,5554.450147628784
294,3,12,2439.7500610351562
7329,4,10,1936.7800540924072
1406,7,11,2601.7600421905518
5426,7,20,3377.5500774383545
5439,4,17,2913.4900665283203
12125,5,15,3247.6100273132324
3958,1,2,229.9800033569336
2070,6,15,3259.73006439209
7294,9,25,4519.470090866089
9182,9,20,3289.480037689209
11517,6,15,3381.6200847625732
11769,4,14,2594.790069580078
5088,5,11,2289.6500205993652
993,3,9,2309.8500595092773
7183,6,20,4179.4400806427
2115,5,15,3139.770050048828
3237,7,22,4559.590084075928
5760,4,9,1164.7799987792969
8032,3,9,1529.8600234985352
654,3,13,2355.6000442504883
10116,5,12,2809.6900634765625
11640,3,8,1289.7400093078613
3290,2,6,1199.8200225830078
7113,4,10,2309.570053100586
2410,5,11,2299.6300201416016
3135,3,7,1179.900032043457
11962,8,23,4259.360076904297
6179,7,19,4706.450103759766
9916,3,8,1889.8100395202637
4601,1,2,109.97000122070312
6358,6,19,3859.3900718688965
1765,9,25,4492.410039901733
3377,7,19,3378.580062866211
5096,4,13,2429.880043029785
10293,3,8,2479.81005859375
5372,6,15,3099.6900787353516
9183,3,9,1869.8400077819824
8679,5,15,3459.5700302124023
451,2,6,1699.840015411377
2452,4,13,2549.780055999756
7479,6,15,2574.5500144958496
10395,2,3,829.9200134277344
9849,5,14,2571.6700744628906
4248,5,15,3389.780097961426
11709,2,8,1599.7800331115723
9807,4,14,3676.7500915527344
4820,2,8,1419.8600234985352
2131,3,12,1959.8400497436523
10223,3,9,2039.7700271606445
8407,4,15,3689.6500930786133
8513,2,3,999.8800201416016
8013,6,19,4479.540134429932
5367,8,20,3977.5000762939453
7259,6,16,2514.6900634765625
7319,6,15,2787.7300758361816
8915,7,21,4319.440059661865
3771,4,12,2239.750072479248
2487,3,8,1319.860008239746
8451,3,8,1709.7100219726562
2547,5,18,3161.6100673675537
1736,4,8,1847.8000373840332
3211,3,10,1779.8700523376465
1047,1,1,299.9800109863281
6197,5,9,1989.7500114440918
3891,6,13,2429.760055541992
3980,5,21,4534.450050354004
6543,7,22,3534.5900707244873
9377,7,26,5899.290149688721
7046,3,8,1039.8500347137451
10401,5,19,4043.4400520324707
8472,5,16,2300.7100353240967
12008,5,16,3069.660068511963
12332,5,19,4369.430061340332
7683,5,13,3079.730026245117
5160,2,6,969.8800201416016
5415,5,14,2483.6300354003906
10745,2,6,1233.9000282287598
9992,7,25,5069.510089874268
4981,2,8,1429.800033569336
4228,3,12,3129.6800804138184
333,5,9,2439.7200355529785
8949,5,23,4634.390085220337
3250,7,17,3923.4900817871094
11502,1,4,879.9600219726562
7515,7,15,2459.7800636291504
6018,6,15,3689.6600952148438
218,4,13,2549.8600540161133
5785,4,12,2441.7700538635254
3294,6,11,1445.8100204467773
3537,6,19,3414.4700622558594
934,5,16,2809.610050201416
108,5,11,2289.700050354004
8112,4,13,2881.5400772094727
12204,7,13,3019.840076446533
6150,6,19,4199.550094604492
5825,3,8,1479.8100280761719
8852,3,7,884.7800140380859
11246,6,20,3672.670082092285
1137,4,10,1549.7300300598145
3089,3,8,1829.8500518798828
5204,7,17,4729.630107879639
8799,3,8,1679.8600387573242
1079,2,2,349.9199981689453
2624,4,9,1694.680030822754
12337,2,4,979.8500061035156
7409,2,4,659.8500061035156
11320,1,4,969.9400253295898
7462,6,14,2764.770044326782
3006,6,15,3069.700044631958
611,3,9,2019.8700561523438
5574,5,14,2479.5600357055664
5698,4,13,2869.760078430176
5085,9,24,5399.270095825195
6670,6,17,3889.6200790405273
44,6,16,2989.740077972412
2813,8,26,6929.400150299072
3757,5,15,2409.7500343322754
9821,10,39,7328.200141906738
6848,6,21,2995.410041809082
2914,5,16,2549.740062713623
11343,6,11,2339.6000442504883
8138,5,14,2721.610038757324
1793,7,23,4354.44006729126
5806,4,12,2389.7300567626953
6812,10,25,6685.420150756836
8349,4,9,2054.7100315093994
11150,5,11,2219.460018157959
4416,5,15,3003.5900688171387
7757,8,24,4919.410106658936
1488,5,14,3217.6300888061523
6980,4,14,2341.730058670044
6576,3,12,2037.8300590515137
947,6,21,4279.550079345703
132,2,8,1479.8200416564941
1068,4,15,2069.7800331115723
2768,6,20,3374.530055999756
8246,5,12,2889.6800689697266
11753,5,14,2629.840045928955
5357,4,8,1184.8700141906738
8036,3,10,2039.7900695800781
5117,4,13,2839.6900787353516
3563,3,9,1894.8600311279297
6013,5,9,1595.7500171661377
10461,4,15,3594.700107574463
7675,4,19,2959.6000480651855
5476,4,11,2304.610034942627
4972,1,4,779.9300231933594
3153,7,25,4339.410099029541
3072,3,9,1769.7900390625
9980,4,15,2534.760040283203
12122,5,10,1965.7200241088867
2604,5,9,1709.8700256347656
12160,4,13,2401.6200218200684
471,5,10,2789.7400550842285
6404,6,19,4039.35005569458
10525,2,6,1299.910041809082
9749,7,18,3179.6000747680664
11152,2,8,1325.7000007629395
2443,2,6,905.8400211334229
7526,1,4,869.7700042724609
12225,4,16,3073.540069580078
3701,2,7,2019.8700485229492
309,3,8,1559.8300437927246
540,2,9,1459.8000106811523
804,4,6,939.9400329589844
11850,2,8,1673.8600425720215
5587,3,8,1079.8900260925293
392,4,10,1839.8100471496582
1332,2,6,1193.7299919128418
3991,1,1,299.9800109863281
9067,1,3,749.9600219726562
4867,5,15,3043.7300605773926
9368,7,28,6604.490123748779
1011,12,38,8023.960186004639
4541,3,8,1139.9000091552734
5147,8,21,4814.300098419189
3908,3,13,2514.7500743865967
7567,2,9,1864.870044708252
6155,5,15,3217.6600761413574
1657,11,42,9223.710151672363
11927,4,6,1287.8500137329102
1561,6,19,4039.530055999756
12357,7,21,3933.420066833496
9754,7,22,4434.4100914001465
8545,2,4,1049.9000091552734
7399,6,16,3339.5200424194336
7999,5,12,2434.7400512695312
11333,4,14,2529.780059814453
2642,6,15,2579.7400436401367
552,6,24,4224.5001010894775
9999,4,9,1829.670021057129
127,3,9,1459.7300262451172
3229,8,28,5223.4601402282715
1007,2,9,1809.8400382995605
11323,6,15,2529.780055999756
2629,4,11,1839.7400398254395
8704,7,24,4449.470085144043
7761,4,13,2374.7800521850586
746,6,13,2419.590030670166
9705,3,9,1619.7900371551514
123,8,33,6389.320156097412
11000,7,22,4159.470104217529
7095,6,14,2939.380012512207
11226,4,11,2169.7800483703613
3782,4,12,2369.780044555664
5199,5,16,3329.720054626465
8106,6,12,2539.7700538635254
10137,8,23,4139.320045471191
8478,8,25,4964.660106658936
683,4,13,2509.740026473999
345,6,13,2989.680076599121
12322,6,19,4749.53006362915
641,2,8,1547.8600387573242
1357,4,15,2959.6700706481934
8608,4,9,1709.7500305175781
1815,3,9,2534.790008544922
9486,3,9,2189.87003326416
951,3,13,2444.730031967163
6943,2,4,1129.8700103759766
1410,3,6,1349.8900299072266
1486,2,6,1529.81005859375
9882,2,3,629.8899993896484
9961,3,9,1269.8900337219238
7710,4,15,2589.6600437164307
3454,5,16,3219.650077819824
6320,3,13,2673.660026550293
6078,4,15,2619.6800537109375
4535,6,20,3969.7100868225098
12001,5,18,3563.6800632476807
1555,6,22,3944.5200538635254
7251,6,14,2684.790065765381
5141,2,8,1999.9300231933594
5116,6,21,4243.640087127686
210,7,20,3413.550054550171
590,9,19,3164.6400566101074
12248,6,17,3609.6000747680664
1255,8,25,4829.540073394775
7879,8,19,4259.440071105957
5828,12,33,6950.130128860474
2154,7,18,3309.660083770752
4768,6,25,5033.400093078613
2674,6,14,3179.6900596618652
7282,9,24,5364.360107421875
9282,3,6,1429.920036315918
11973,4,9,1919.8800468444824
10076,5,16,3023.6300621032715
11857,7,19,3759.5200691223145
9271,8,35,7665.250175476074
9131,5,9,1921.8300476074219
10742,5,17,3039.58003616333
10504,3,5,1191.8500366210938
1117,5,17,3512.440046310425
12358,7,19,3514.6700897216797
6196,4,10,1679.7900314331055
6710,7,16,3339.6300468444824
11648,5,10,1664.690029144287
5621,5,20,3833.6000633239746
5795,4,16,3159.560047149658
7906,3,6,577.8500099182129
7522,5,13,2255.680046081543
8784,7,20,3549.590078353882
9437,2,9,1709.760015487671
7442,2,6,1449.6700057983398
10367,6,17,3079.4800415039062
5510,3,8,2019.7400360107422
5210,2,7,994.8500308990479
6808,4,10,1857.8400421142578
6914,4,10,1959.7600440979004
8672,1,1,99.98999786376953
3170,2,8,1291.870044708252
10728,5,12,1599.8500289916992
11280,1,2,279.99000549316406
7195,1,5,1019.9200248718262
9405,7,22,5019.660045623779
6195,8,22,3724.670063018799
6870,3,11,2052.69002532959
4753,4,8,1759.8500595092773
1998,3,13,2222.8300552368164
12004,6,19,3649.5300521850586
10738,4,9,1589.7300415039062
6523,4,13,3529.670051574707
6011,5,17,3219.5800437927246
2195,6,20,2957.4700241088867
8952,4,7,1349.7900352478027
3369,11,36,6893.280124664307
6789,9,29,5759.440097808838
11871,3,13,2681.6800575256348
2778,3,6,1299.8100242614746
731,10,35,5610.420104980469
5965,8,24,5311.460117340088
10559,8,28,5654.270099639893
5159,2,5,929.9100189208984
11095,3,7,1264.930030822754
7208,5,16,3287.6900634765625
2964,6,22,3965.460075378418
1569,5,12,2629.73006439209
3459,7,13,2375.62003326416
11969,4,13,3284.7400226593018
10420,6,12,2099.720054626465
8680,1,1,95.97000122070312
994,3,11,1644.77001953125
8340,3,8,1659.8700256347656
11653,5,19,3969.6801109313965
7523,4,16,2895.5500717163086
2265,6,12,2609.7500801086426
6029,4,10,2059.7700424194336
9693,3,6,889.9300231933594
4571,2,5,1379.8700256347656
205,5,19,3984.5300731658936
8729,2,3,759.940013885498
3141,3,9,1769.670036315918
10444,4,10,1964.7600479125977
5248,2,7,1829.8200378417969
3669,4,11,2719.7500381469727
10832,3,12,2383.7200469970703
3524,3,11,2089.710033416748
6467,2,10,1919.7600288391113
7777,9,23,5531.630117416382
9336,8,18,4059.5900840759277
7738,6,22,4559.510120391846
1688,8,30,5111.410106658936
1857,5,16,3484.5000610351562
11361,5,18,3869.640068054199
5674,8,26,4206.360080718994
2199,4,13,2533.830051422119
11656,8,32,6937.130107879639
12297,2,5,879.8699951171875
7489,8,15,2879.730037689209
3147,9,22,4253.600091934204
12362,9,28,5033.160053253174
4040,7,21,4444.630115509033
352,7,14,2266.730068206787
2632,3,10,2689.780071258545
1244,4,8,1109.8600387573242
3651,2,8,1909.7400512695312
9384,9,25,4519.550109863281
1866,3,3,829.9500274658203
8110,4,10,2349.8400497436523
225,5,18,3577.6300888061523
9324,5,15,3543.530044555664
9173,3,8,1339.6800155639648
9628,6,17,2976.6800441741943
5836,7,26,4159.24006652832
12278,5,15,3409.5600624084473
9537,4,8,1369.9000244140625
1627,9,26,5285.200096130371
6497,2,6,1169.8400421142578
4976,5,13,2403.800048828125
7299,5,9,1539.8000354766846
2052,6,13,2634.6500396728516
9951,3,10,1879.7700576782227
10024,3,14,2869.630058288574
1577,10,34,7309.330154418945
8623,1,2,300.0
559,3,11,1813.6200370788574
10867,3,11,1484.7400245666504
5267,7,25,5562.380086898804
6422,3,11,1919.8200416564941
1308,3,3,469.9600028991699
10455,2,6,1411.760009765625
11077,7,24,4904.620107650757
7066,5,20,3974.6200828552246
11677,6,19,4919.540145874023
4737,5,17,3484.7300910949707
682,8,28,5299.260120391846
323,4,8,1413.770034790039
5226,2,4,659.8900146484375
11633,6,18,3634.580051422119
11140,1,3,329.950008392334
5151,4,11,2709.7000579833984
3889,9,31,6670.260122299194
10881,5,16,3108.6600666046143
9956,3,12,1989.7900428771973
7763,3,10,1739.8300476074219
6472,6,24,5123.420120239258
6141,3,11,2095.6900367736816
3016,6,15,2437.670036315918
5553,4,13,2579.7900466918945
4312,3,9,1949.7300567626953
1885,4,16,3119.6600379943848
9524,5,11,1915.83003616333
1663,4,12,2444.7400550842285
10405,6,19,3583.4900665283203
5465,5,15,3259.7600593566895
9386,2,6,1579.6900177001953
981,4,15,3377.780075073242
7300,3,7,1239.9300384521484
2013,7,20,3799.6600761413574
9918,5,15,3449.620071411133
11905,4,16,2773.7400436401367
10317,3,14,2461.71004486084
4393,2,6,959.8700180053711
10904,2,3,1299.9100341796875
1678,2,8,2509.6200370788574
7422,6,20,2887.7200622558594
2918,9,24,4099.580080032349
688,7,24,5909.240119934082
9847,8,23,5115.6200885772705
6346,8,23,4369.440086364746
9225,3,13,2479.570022583008
1959,4,11,2424.6600341796875
381,4,11,2529.740058898926
3419,3,7,1611.820026397705
1842,3,12,2984.760066986084
383,7,23,4739.510108947754
11589,9,23,3754.400058746338
3119,7,21,4263.57010269165
7721,7,19,4407.520090103149
762,5,13,2939.7000885009766
5560,10,29,6528.210098266602
1155,3,9,1389.8000183105469
4645,5,13,2301.7500381469727
4059,8,20,4029.4600524902344
11716,5,18,3062.689998626709
9796,3,7,1519.8400421142578
6410,3,12,3049.650062561035
8203,10,27,5109.51012802124
3520,7,22,4134.610074996948
3598,4,13,2519.710029602051
5324,8,20,3718.480083465576
249,3,9,2069.730026245117
6108,6,23,4529.680068969727
9240,5,14,3071.7000846862793
7946,4,10,2059.750045776367
7114,5,18,2968.7700538635254
11137,4,13,2591.6300506591797
822,7,25,3997.380043029785
9111,4,13,2779.6400566101074
6759,7,24,4904.270088195801
12143,7,15,2898.8000679016113
12072,7,17,3379.580020904541
4652,4,13,2629.750068664551
1354,3,8,1859.8200416564941
2899,3,9,2029.8600616455078
3256,3,11,1663.7900466918945
12170,5,15,2879.7200660705566
11864,4,7,1629.7500228881836
4701,2,6,1299.8600311279297
3777,2,5,1159.8500175476074
10869,5,13,3079.5300636291504
10808,2,6,1217.8100204467773
7997,6,17,3054.680061340332
795,2,4,1199.9000244140625
12331,1,3,429.9400100708008
8347,2,6,684.9500217437744
7484,3,9,1749.8700408935547
7475,5,19,3534.5700492858887
9588,4,12,2539.590042114258
6666,2,6,909.8900184631348
220,2,9,1349.8100395202637
3666,5,20,4101.660068511963
1856,2,7,1779.8400344848633
10440,3,11,1836.8500289916992
2061,3,7,1329.7800216674805
1084,1,2,189.95000457763672
10561,3,6,1059.9300155639648
11891,2,7,1144.7500305175781
8379,5,17,3909.5500297546387
11556,2,10,2209.720016479492
819,3,12,2909.620048522949
5555,3,9,2099.7800369262695
9166,1,5,1069.8600158691406
4052,2,3,549.9600105285645
3167,10,22,4929.52006149292
6160,8,22,4139.520080566406
3127,9,24,4799.510105133057
9317,8,24,4734.490085601807
5173,11,33,6723.210132598877
10586,4,6,1379.7600288391113
3285,5,13,2494.640037536621
6589,3,10,2169.750057220459
2312,4,9,1139.8900299072266
8012,8,30,5849.340084075928
11106,5,19,4739.610122680664
1812,5,21,4758.580093383789
2949,4,15,2857.620029449463
6323,5,12,2386.590021133423
1813,5,20,4079.6201171875
61,3,9,1714.7500457763672
2735,5,14,3389.7600746154785
4424,5,17,2531.660062789917
9974,7,25,4731.4500732421875
8779,6,14,2749.6200828552246
303,3,11,2879.610061645508
1309,6,19,3743.5100860595703
11491,6,19,4454.660095214844
10234,1,1,199.99000549316406
12384,7,24,4937.350065231323
12404,1,1,124.94999694824219
4525,1,2,179.9800033569336
2980,5,18,3349.6100730895996
10749,2,8,1329.8600025177002
11145,3,8,1199.9000244140625
8865,5,14,3789.5100708007812
3895,3,9,2259.740036010742
5596,3,9,1637.9300327301025
11212,4,11,2549.7100563049316
11935,2,4,389.9600067138672
7614,2,5,859.9200286865234
5705,8,18,3544.5200805664062
7692,4,14,2849.580066680908
8785,3,11,1455.730037689209
3911,2,3,629.9500122070312
11121,1,3,639.890007019043
1968,1,2,529.9700164794922
2732,1,4,429.9800033569336
11437,4,9,1859.6500244140625
4440,7,23,4214.330047607422
8796,6,25,3899.4700622558594
10144,9,21,4129.45006942749
8843,5,11,2799.7400817871094
6145,2,9,2129.8400535583496
9283,7,24,5289.470083236694
9154,6,21,4699.450042724609
7623,5,13,2969.6700744628906
11292,4,9,1699.740032196045
1392,6,19,4055.4800720214844
1207,8,21,3768.3600177764893
2335,8,24,5379.420082092285
11971,5,10,2799.7200622558594
988,4,5,974.9500198364258
3169,4,7,849.8800086975098
11178,6,16,2779.7500762939453
6581,6,24,5599.220081329346
6415,4,8,1484.640022277832
9574,6,14,1954.7200336456299
2190,5,16,2829.7200412750244
7206,5,14,2705.7100677490234
2533,3,10,2289.630039215088
8978,7,15,3434.5600757598877
2056,5,16,4074.5900955200195
6244,4,14,2849.6600379943848
8277,4,16,3033.5300521850586
940,7,15,2557.71004486084
379,5,16,3209.5900535583496
1348,3,12,2449.7500534057617
6556,4,6,1389.9200439453125
3182,7,19,4069.630081176758
5974,5,16,3493.610076904297
7204,3,10,2069.6700439453125
5727,7,25,5014.510112762451
777,6,16,3872.6700706481934
4754,8,19,2989.6300888061523
5781,6,25,4229.560075759888
4654,8,28,5129.630130767822
10338,2,6,1219.8500366210938
1005,2,3,899.8800201416016
5335,4,13,2214.740062713623
9331,4,12,2769.6800575256348
5987,6,20,4539.2400760650635
3932,3,5,1379.9200286865234
3726,6,18,4309.66007232666
7662,4,12,1789.8200454711914
5301,7,22,5181.260055541992
11105,1,5,959.8800086975098
12063,6,11,2394.710048675537
7691,1,2,439.9100036621094
6852,4,8,1367.7500381469727
9296,6,21,4139.380084991455
8113,4,12,2909.590042114258
5554,3,4,849.8600234985352
10843,6,20,4239.570121765137
3480,4,14,3044.6700534820557
9042,4,9,2219.8300590515137
2680,7,22,5069.530109405518
995,4,7,1519.8300437927246
9456,2,5,1069.7599906921387
4906,3,8,1919.8100280761719
4756,6,18,3959.4700508117676
7553,8,21,3959.52010345459
11024,3,10,1725.7800407409668
3415,7,21,4164.270078659058
5198,8,23,4865.320104598999
11534,8,26,6509.440132141113
3522,2,9,1434.680019378662
11632,3,11,2099.780075073242
5930,2,8,1649.8100357055664
8139,1,1,99.95999908447266
3357,2,6,1729.8700408935547
2226,1,1,299.95001220703125
1745,6,21,4299.600120544434
8986,8,29,5116.260099411011
8691,6,16,2789.6800537109375
9489,9,31,5763.250076293945
3590,5,13,2584.610038757324
7136,5,15,3014.640054702759
8035,4,11,2814.700038909912
7166,3,7,2074.8800621032715
11299,4,14,2909.780075073242
7186,6,24,5137.550117492676
10943,2,10,1709.720027923584
11083,5,15,3399.6900787353516
11350,7,21,3761.530071258545
10233,3,10,1894.7600288391113
10407,9,28,5714.180084228516
7082,9,24,5844.390142440796
5564,8,24,4829.4000816345215
4727,4,12,2197.6900367736816
7602,7,21,5129.570110321045
8376,7,21,4784.52010345459
10370,5,15,3179.560073852539
2206,3,9,2019.6000213623047
4663,12,40,8279.890161514282
4465,5,18,3841.5100746154785
1925,2,8,1659.7700271606445
10917,4,12,2759.670051574707
4253,6,20,4639.4100914001465
5914,6,16,2949.700065612793
6586,7,14,2999.6900672912598
5822,3,11,2129.6500282287598
535,4,11,2389.770065307617
4969,7,24,5261.460071563721
9421,4,8,1649.890037536621
7809,4,16,3439.6500549316406
8462,5,17,5059.660036087036
8759,4,15,2809.7600631713867
580,3,4,429.9200134277344
3822,5,17,2756.5600605010986
3057,3,7,1687.850040435791
2877,3,10,1849.7600364685059
4629,3,5,1279.9100341796875
1432,3,8,1839.8700332641602
2416,3,11,1634.820011138916
4025,7,24,4819.330093383789
7643,4,13,2714.640031814575
6533,4,10,1699.860034942627
11474,1,3,579.9800109863281
6908,2,9,2659.740062713623
11092,3,11,1879.8400611877441
10113,3,9,1884.8200149536133
567,3,11,2279.7100410461426
3803,3,6,859.9000129699707
5089,2,7,1349.81001663208
2266,4,11,2809.8500747680664
5482,2,6,849.8800239562988
7869,1,5,1018.879997253418
5742,3,8,1449.670009613037
10242,4,13,3149.620029449463
10177,4,8,1637.8300476074219
9959,3,8,1639.8600425720215
6384,2,4,1139.8200302124023
1976,4,10,1684.8000411987305
2712,5,10,1719.8100299835205
2536,2,8,1339.9000282287598
7579,5,11,2905.7000465393066
11643,4,11,2223.750045776367
440,6,17,4404.590089797974
8212,4,11,2101.840063095093
2350,5,12,2374.750036239624
12212,5,10,2116.7800331115723
2224,9,31,6774.460151672363
7811,5,7,1219.9000282287598
11321,2,5,807.8900184631348
12285,7,29,7659.120178222656
12020,4,16,2411.7400665283203
653,5,15,3669.5300788879395
11056,7,24,5525.470127105713
10707,8,30,6143.440158843994
3713,5,19,4771.260055541992
4425,4,13,2709.6000213623047
7201,4,11,2269.6600341796875
8737,5,17,3973.640125274658
213,5,16,3219.590061187744
337,4,10,2089.7900619506836
6240,8,21,3979.5300941467285
5546,3,8,1299.8500289916992
9312,6,17,3309.6700706481934
3679,6,17,3352.5600757598877
2748,8,18,3989.7401084899902
8741,3,6,1099.8600234985352
11011,3,11,1924.7500267028809
573,2,9,1939.8300437927246
454,7,18,2594.840042114258
10222,4,16,2960.560037612915
6804,2,10,1809.8100242614746
10483,4,9,1969.7800521850586
11357,5,12,2724.7400665283203
3753,8,21,4179.560085296631
192,7,25,4994.430063247681
3902,2,5,939.8500175476074
7948,6,17,3115.7000637054443
3503,7,23,4597.530071258545
12306,4,10,2399.8100547790527
12227,3,9,1679.8600463867188
921,4,15,2801.710063934326
473,4,15,3558.7000465393066
3967,2,3,354.9700107574463
11775,2,6,1449.8200225830078
1880,3,7,1599.8600387573242
10396,3,12,2794.660053253174
1192,2,4,659.9500198364258
1264,5,12,2444.7800674438477
10813,4,8,1819.8800315856934
5611,4,8,979.8800201416016
12214,5,17,2899.6700706481934
8893,2,8,1149.8600234985352
5893,2,8,1209.7500076293945
6373,2,6,1605.8500213623047
11131,4,11,2139.730010986328
6930,6,22,4234.540084838867
12116,3,8,1789.8000297546387
11228,4,12,2039.7900619506836
8439,5,13,2619.610038757324
1524,8,21,4049.4000854492188
8288,6,20,4074.480104446411
6273,2,6,1209.8900299072266
1984,3,9,1819.7800102233887
7084,6,19,3439.500072479248
5345,4,10,2449.7400512695312
4414,3,7,1579.800048828125
5660,9,23,4897.510112762451
3899,2,9,1589.7699966430664
1122,3,5,1574.8700256347656
8714,4,9,1423.870044708252
4342,5,18,4279.480033874512
5214,5,17,3329.600070953369
1271,4,13,2549.730052947998
156,3,8,1939.7900390625
11748,5,18,3939.6800804138184
4502,5,9,1571.78000831604
7695,3,11,2329.7700424194336
3488,3,10,2134.710033416748
2325,7,23,4654.5201053619385
1153,3,10,2181.820068359375
11428,4,6,1179.8800201416016
1107,9,29,6489.300109863281
8995,8,23,5659.500068664551
11294,4,12,2679.6900596618652
8935,6,19,3799.6000938415527
8127,5,18,4349.560089111328
11649,3,7,1589.8300323486328
1691,3,9,1949.7800369262695
5091,5,21,3944.400074005127
8927,7,16,3319.5700759887695
8252,4,17,4152.710079193115
7895,3,11,2409.7100410461426
3041,2,7,1339.7400093078613
9022,3,10,2099.670021057129
6257,5,16,3309.460063934326
9175,5,13,2399.660041809082
9001,6,22,4034.5700454711914
8753,4,12,2273.7100257873535
2880,3,8,1839.7500381469727
6234,3,8,1689.720043182373
7421,6,17,3199.6300621032715
9540,5,19,3494.620071411133
9495,4,6,1604.8400268554688
5768,1,4,797.9300231933594
6168,8,25,5099.530117034912
5196,6,17,3387.6500701904297
10868,2,5,919.819995880127
9917,3,6,1229.8500213623047
11469,4,13,2749.840057373047
841,7,20,4019.5800971984863
10021,4,13,2429.730026245117
12229,3,10,1875.7300338745117
1146,3,6,1649.8300399780273
4990,1,4,859.8900146484375
7389,3,13,2269.7100524902344
4268,5,19,4069.530059814453
7647,6,18,3419.7200889587402
8031,3,7,1249.9199829101562
628,5,12,2189.720054626465
5452,4,8,1334.6800155639648
6989,3,3,619.9400100708008
7802,9,26,5464.310089111328
9454,5,18,3564.6300506591797
8220,7,26,4969.520126342773
7686,2,6,1019.8900108337402
5456,2,5,639.9600067138672
